record_id,source_type,dao_trung_thanh_decision,loc_dang_decision,agreement_status,next_workflow_status,adjudication_status,dao_file_sha256,loc_file_sha256,adjudicated_decision,adjudication_reason,adjudicator
CANON-00228,ACADEMIC_STUDY,EXCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00229,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00230,ACADEMIC_STUDY,INCLUDE,INCLUDE,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00231,ACADEMIC_STUDY,EXCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00232,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00233,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00234,ACADEMIC_STUDY,UNCERTAIN,UNCERTAIN,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00235,ACADEMIC_STUDY,INCLUDE,INCLUDE,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00236,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00237,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00238,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00239,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00240,ACADEMIC_STUDY,INCLUDE,INCLUDE,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00241,ACADEMIC_STUDY,EXCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00242,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00243,ACADEMIC_STUDY,INCLUDE,INCLUDE,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00244,ACADEMIC_STUDY,INCLUDE,INCLUDE,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00245,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00246,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00247,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00248,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00249,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00250,ACADEMIC_STUDY,INCLUDE,INCLUDE,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00251,ACADEMIC_STUDY,UNCERTAIN,UNCERTAIN,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00252,ACADEMIC_STUDY,UNCERTAIN,UNCERTAIN,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00253,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00254,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00255,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00256,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00257,ACADEMIC_STUDY,UNCERTAIN,UNCERTAIN,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00258,ACADEMIC_STUDY,INCLUDE,INCLUDE,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00259,ACADEMIC_STUDY,UNCERTAIN,UNCERTAIN,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00260,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00261,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00262,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00263,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00264,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00265,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00266,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00267,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00268,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00269,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00270,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00271,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00272,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00273,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00274,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00275,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00276,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00277,ACADEMIC_STUDY,UNCERTAIN,UNCERTAIN,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00278,ACADEMIC_STUDY,UNCERTAIN,UNCERTAIN,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00279,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00280,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00281,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00282,ACADEMIC_STUDY,UNCERTAIN,UNCERTAIN,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00283,ACADEMIC_STUDY,INCLUDE,INCLUDE,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00284,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00285,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00286,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00287,ACADEMIC_STUDY,UNCERTAIN,UNCERTAIN,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00288,ACADEMIC_STUDY,UNCERTAIN,UNCERTAIN,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
