manifestation_id,source_channel,source_record_id,title,year,doi,pmid,openalex_id,raw_artifact_locator,raw_artifact_checksum,retrieval_run_id,query_locator,provenance_status
MANIFEST:OFFICIAL-LEGAL-0001,LEGAL_GAZ,OFFICIAL-LEGAL-0001,Trang chủ trang chủ,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0002,LEGAL_GAZ,OFFICIAL-LEGAL-0002,Công báo Công báo,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0003,LEGAL_GAZ,OFFICIAL-LEGAL-0003,văn bản đăng công báo Văn bản đăng công báo,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0004,LEGAL_GAZ,OFFICIAL-LEGAL-0004,Văn bản chỉ đạo điều hành Văn bản chỉ đạo điều hành,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0005,LEGAL_GAZ,OFFICIAL-LEGAL-0005,Tìm kiếm nâng cao Tìm kiếm nâng cao,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0006,LEGAL_GAZ,OFFICIAL-LEGAL-0006,Tìm kiếm Tìm kiếm,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0007,LEGAL_GAZ,OFFICIAL-LEGAL-0007,Công báo số 456 ngày 03/08/2026 Công báo số 456 ngày 03/08/2026,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0008,LEGAL_GAZ,OFFICIAL-LEGAL-0008,"Nghị định số 288/2026/NĐ-CP sửa đổi, bổ sung một số điều của Nghị định số 122/2021/NĐ-CP ngày 28 tháng 12 năm 2021 của Chính phủ quy định về xử phạt vi phạm hành chính trong lĩnh vực kế hoạch và đầu t",2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0009,LEGAL_GAZ,OFFICIAL-LEGAL-0009,"Nghị định số 290/2026/NĐ-CP sửa đổi, bổ sung một số điều của Nghị định số 06/2013/NĐ-CP ngày 09 tháng 01 năm 2013 của Chính phủ quy định về bảo vệ cơ quan, doanh nghiệp Nghị định số 290/2026/NĐ-CP sửa",2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0010,LEGAL_GAZ,OFFICIAL-LEGAL-0010,"Nghị định số 292/2026/NĐ-CP quy định chi tiết một số điều và biện pháp để tổ chức, hướng dẫn thi hành Luật Quản lý ngoại thương Nghị định số 292/2026/NĐ-CP quy định chi tiết một số điều và biện pháp đ",2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0011,LEGAL_GAZ,OFFICIAL-LEGAL-0011,Nghị quyết số 35/2026/NQ-CP gia hạn thời hạn hoạt động Dự án Phân hiệu Trường Đại học RMIT Việt Nam tại Hà Nội Nghị quyết số 35/2026/NQ-CP gia hạn thời hạn hoạt động Dự án Phân hiệu Trường Đại học RMI,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0012,LEGAL_GAZ,OFFICIAL-LEGAL-0012,chia sẻ Chia sẻ,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0013,LEGAL_GAZ,OFFICIAL-LEGAL-0013,Quyết định số 1328/QĐ-TTg kiện toàn Ban Chỉ đạo Phòng thủ dân sự quốc gia Quyết định số 1328/QĐ-TTg kiện toàn Ban Chỉ đạo Phòng thủ dân sự quốc gia,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0014,LEGAL_GAZ,OFFICIAL-LEGAL-0014,Xem thêm Xem thêm,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0015,LEGAL_GAZ,OFFICIAL-LEGAL-0015,Cơ quan ban hành,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0016,LEGAL_GAZ,OFFICIAL-LEGAL-0016,Hệ thống văn bản,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0017,LEGAL_GAZ,OFFICIAL-LEGAL-0017,Chủ tịch nước Chủ tịch nước,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0018,LEGAL_GAZ,OFFICIAL-LEGAL-0018,Quốc hội Quốc hội,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0019,LEGAL_GAZ,OFFICIAL-LEGAL-0019,Ủy ban thường vụ quốc hội Ủy ban thường vụ quốc hội,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0020,LEGAL_GAZ,OFFICIAL-LEGAL-0020,Chính phủ Chính phủ,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0021,LEGAL_GAZ,OFFICIAL-LEGAL-0021,Thủ tướng chính phủ Thủ tướng chính phủ,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0022,LEGAL_GAZ,OFFICIAL-LEGAL-0022,BỘ CÔNG AN BỘ CÔNG AN,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0023,LEGAL_GAZ,OFFICIAL-LEGAL-0023,BỘ CÔNG THƯƠNG BỘ CÔNG THƯƠNG,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0024,LEGAL_GAZ,OFFICIAL-LEGAL-0024,BỘ DÂN TỘC VÀ TÔN GIÁO BỘ DÂN TỘC VÀ TÔN GIÁO,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0025,LEGAL_GAZ,OFFICIAL-LEGAL-0025,BỘ GIÁO DỤC VÀ ĐÀO TẠO BỘ GIÁO DỤC VÀ ĐÀO TẠO,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0026,LEGAL_GAZ,OFFICIAL-LEGAL-0026,BỘ KHOA HỌC VÀ CÔNG NGHỆ BỘ KHOA HỌC VÀ CÔNG NGHỆ,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0027,LEGAL_GAZ,OFFICIAL-LEGAL-0027,BỘ NGOẠI GIAO BỘ NGOẠI GIAO,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0028,LEGAL_GAZ,OFFICIAL-LEGAL-0028,BỘ NÔNG NGHIỆP VÀ MÔI TRƯỜNG BỘ NÔNG NGHIỆP VÀ MÔI TRƯỜNG,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0029,LEGAL_GAZ,OFFICIAL-LEGAL-0029,BỘ NỘI VỤ BỘ NỘI VỤ,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0030,LEGAL_GAZ,OFFICIAL-LEGAL-0030,BỘ QUỐC PHÒNG BỘ QUỐC PHÒNG,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0031,LEGAL_GAZ,OFFICIAL-LEGAL-0031,BỘ TÀI CHÍNH BỘ TÀI CHÍNH,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0032,LEGAL_GAZ,OFFICIAL-LEGAL-0032,BỘ TƯ PHÁP BỘ TƯ PHÁP,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0033,LEGAL_GAZ,OFFICIAL-LEGAL-0033,"BỘ VĂN HÓA, THỂ THAO VÀ DU LỊCH BỘ VĂN HÓA, THỂ THAO VÀ DU LỊCH",2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0034,LEGAL_GAZ,OFFICIAL-LEGAL-0034,BỘ XÂY DỰNG BỘ XÂY DỰNG,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0035,LEGAL_GAZ,OFFICIAL-LEGAL-0035,BỘ Y TẾ BỘ Y TẾ,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0036,LEGAL_GAZ,OFFICIAL-LEGAL-0036,NGÂN HÀNG NHÀ NƯỚC VIỆT NAM NGÂN HÀNG NHÀ NƯỚC VIỆT NAM,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0037,LEGAL_GAZ,OFFICIAL-LEGAL-0037,THANH TRA CHÍNH PHỦ THANH TRA CHÍNH PHỦ,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0038,LEGAL_GAZ,OFFICIAL-LEGAL-0038,VĂN PHÒNG CHÍNH PHỦ VĂN PHÒNG CHÍNH PHỦ,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0039,LEGAL_GAZ,OFFICIAL-LEGAL-0039,Hội đồng thẩm phán Tòa án nhân dân tối cao Hội đồng thẩm phán Tòa án nhân dân tối cao,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0040,LEGAL_GAZ,OFFICIAL-LEGAL-0040,Chánh án Tòa án nhân dân tối cao Chánh án Tòa án nhân dân tối cao,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0041,LEGAL_GAZ,OFFICIAL-LEGAL-0041,Viện trưởng Viện Kiểm sát nhân dân tối cao Viện trưởng Viện Kiểm sát nhân dân tối cao,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0042,LEGAL_GAZ,OFFICIAL-LEGAL-0042,Tổng Kiểm toán nhà nước Tổng Kiểm toán nhà nước,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0043,LEGAL_GAZ,OFFICIAL-LEGAL-0043,Văn phòng Quốc hội Văn phòng Quốc hội,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0044,LEGAL_GAZ,OFFICIAL-LEGAL-0044,"Các cơ quan khác (Ban chỉ đạo, Hội đồng….) Các cơ quan khác (Ban chỉ đạo, Hội đồng….)",2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0045,LEGAL_GAZ,OFFICIAL-LEGAL-0045,"Bộ Nông nghiệp và Phát triển Nông thôn Các cơ quan khác (Ban chỉ đạo, Hội đồng….)",2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0046,LEGAL_GAZ,OFFICIAL-LEGAL-0046,Điều ước quốc tế Điều ước quốc tế (do Bộ Ngoại giao gửi bản sao),2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0047,LEGAL_GAZ,OFFICIAL-LEGAL-0047,Nghị định Nghị định,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0048,LEGAL_GAZ,OFFICIAL-LEGAL-0048,Quyết định Quyết định,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0049,LEGAL_GAZ,OFFICIAL-LEGAL-0049,Thông tư Thông tư,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0050,LEGAL_GAZ,OFFICIAL-LEGAL-0050,Chỉ thị Chỉ thị,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0051,LEGAL_GAZ,OFFICIAL-LEGAL-0051,Thông tư liên tịch Thông tư liên tịch,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0052,LEGAL_GAZ,OFFICIAL-LEGAL-0052,Nghị quyết Nghị quyết,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0053,LEGAL_GAZ,OFFICIAL-LEGAL-0053,Văn bản hợp nhất Văn bản hợp nhất,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0054,LEGAL_GAZ,OFFICIAL-LEGAL-0054,Thông báo Thông báo,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0055,LEGAL_GAZ,OFFICIAL-LEGAL-0055,Công văn Công văn,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0056,LEGAL_GAZ,OFFICIAL-LEGAL-0056,Sao lục Sao lục,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0057,LEGAL_GAZ,OFFICIAL-LEGAL-0057,Pháp lệnh Pháp lệnh,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0058,LEGAL_GAZ,OFFICIAL-LEGAL-0058,Kế hoạch Kế hoạch,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0059,LEGAL_GAZ,OFFICIAL-LEGAL-0059,Đính chính Đính chính,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0060,LEGAL_GAZ,OFFICIAL-LEGAL-0060,Công điện Công điện,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0061,LEGAL_GAZ,OFFICIAL-LEGAL-0061,Hướng dẫn Hướng dẫn,2026,,,,official-sources/legal-portals-20260801T095241/raw/gaz-q01-p01.html,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
